id	sentence1	sentence2	label
520	Ahmad Yar Khan nació en la familia Tiwana de Shahpur, hijo de Sahib Khan.	Sahib Khan nació en la familia de Tiwana de Shahpur, hijo de Ahmad Yar Khan.	0.0
522	Nacido en Brooklyn, Nueva York, falleció en Tiburón, California.	Nació en Tiburon, California, y murió en Brooklyn, Nueva York.	0.0
523	Las propuestas del Met de extenderse desde Paddington a South Kensington y al sur desde Moorgate a Tower Hill hacia el sur se aceptaron y recibieron consentimiento real el 29 de julio de 1864.	Se aceptaron las sugerencias de Met para realizar extensiones desde Paddington hasta South Kensington y al este desde Moorgate hasta Tower Hill hacia el sur y recibieron consentimiento real el 29 de julio de 1864.	0.0
527	El poma se conserva en cuatro manuscritos fragmentarios, y uno contemporáneo.	El poema se preserva en cuatro manuscritos contemporáneos, uno de los cuales está fragmentado:	0.0
528	El consejo de la ciudad de Webster Grove consistía de los miembros del consejo Greg Mueller, Ken Burns, Kathy Hart, Debi Salberg, Toni Hunt y Anne Tolan.	El Consejo de la Ciudad de Webster Groves consistía de los miembros del consejo Greg Mueller, Ken Burns, Kathy Hart, Debi Salberg, Toni Hunt y Anne Tolan.	1.0
530	Por ello, los puntos de fusión y ebullición decrecientes de los metales alcalinos indican que la fuerza de las uniones metálicas de los metales alcalinos disminuye el grupo.	Por lo tanto, la reducción de los puntos de fusión y ebullición de los metales alcalinos indica que se reduce la concentración de las fusiones metálicas de los metales alcalinos del grupo.	1.0
531	El escriba le puso fecha del Siglo XIII al manuscrito, C. R. Gregory del Siglo XII, y en la actualidad INTF le puso fecha del Siglo XII al manuscrito.	Scrivener colocó fecha al manuscrito como Siglo XII, C. R. Gregory la colocó como Siglo XIII. En la actualidad, el INTF ha colocado fecha al manuscrito como Siglo XII.	0.0
532	La carretera del condado 540 se encuentra a unas pocas millas al oeste de la carretera estatal 540 en Highland City y va hacia el sur desde la ruta 98 de EE.⁰UU. hasta la carretera del condado 37B.	La carretera del condado 540 está a unas pocas millas al sur de la carretera estatal 540 en Highland City y conduce al oeste desde US 98 hasta la carretera del condado 37B.	0.0
533	El SPB tiene una altura constante (distancia desde la placa interna a la placa externa) por aproximadamente 150 nm, pero su diámetro cambia durante el ciclo de celdas, z.	El SPB tiene una altura interna (la placa exterior a la distancia de la placa constante) de alrededor de 150 nm, pero su diámetro cambia durante el ciclo de la célula, p. ej.	0.0
537	Rami Nieminen (nacido el 25 de febrero de 1966) es un ex jugador de fútbol finlandés.	Rami Nieminen (nacido el 25 de febrero de 1966) es un futbolista finlandés.	1.0
539	Era primo del jugador nacional checo Miroslav Hlinka e hijo del ex jugador Jaroslav Hlinka sr.	Era el primo del jugador del equipo nacional checo Miroslav Hlinka y el hijo del ex jugador Jaroslav Hlinka sr.	1.0
541	Estaba ahí para rezar por nosotros y estaban ahí para disfrutarnos.	Estaban ahí para que recemos y estaban ahí para que disfrutemos.	1.0
543	William Llewelyn Williams, más conocidoc omo Llewelyn Williams (10 de marzo de 1867 - 22 de abril de 1922), fue un periodista radical, abogado y político del partido liberal galés.	William Williams, conocido como Llewelyn Williams (10 de marzo de 1867 -- 22 de abril de 1922), fue un periodista, abogado y político del partido liberal galés.	0.0
544	El Giant Plane el tercer árbol más grande y antiguo de Polonia y el plátano más ancho del país.	El Giant Plane es el tercer árbol más grande y más antiguo de Polonia y el plátano más grueso de Londres en el país.	1.0
546	Molmys River es un río en Perm Krai, Rusia, un afluente del río Yazva a la izquierda.	Yazva es un río en Krai de Perm, Rusia, un afluente izquierdo del río Molmys.	0.0
551	Sarika le pide a Kabir que termine su plan para revelarle el juego de Ranvir.	Kabir le pide a Sarika revelar su plan para poner fin al juego de Ranvir.	0.0
554	Hasta el advenimiento de la tecnología de video digital y electrónico, la producción masiva de películas pornográficas estaba directamente vinculada con la industria cinematográfica en general.	La producción masiva de películas electrónicas y digitales estaba vinculada directamente con la industria cinematográfica establecida hasta la incorporación de la tecnología de videos pornográficos.	0.0
563	Mientras que el Grupo de Combate 33 estaba inactivo, se consolidó con el Grupo Táctico 33 como el Grupo Táctico de Combate 33.	Si bien el 33º Grupo Táctico estaba inactivo, se consolidó como el 33º Grupo de Combate Táctico con el 33º Grupo de Combate.	0.0
564	Presta servicio a la parte sudeste del suburbio de Edithvale de Melbourne desde el 20 de septiembre de 1919.	Sirve al suburbio del sudeste de Melbourne de Edithvale desde su inauguración el 20 de septiembre de 1919.	0.0
566	Massé nació en el condado de Westchester, Nueva York, creció en Holland, Michigan y vivió en Europa durante su adolescencia.	Massé nació en el Condado de Westchester, Nueva York, creció en Holland, Michigan, y vivió en Europa durante su adolescencia.	1.0
577	Fishman tiene una licenciatura de la Universidad de Columbia y una maestría en economía de la Universidad de Brown.	Fishman tiene un título de licenciado de la Universidad de Brown y un título de maestría de la Universidad de Columbia en Economía.	0.0
579	Después de su éxito, Jane Campion contrató a Jones para un miniserie de televisión que se convirtió en la película Angel at my Table, una adaptación de la autobiografía de Janet Frame.	Después de su éxito, Jane Champion Jones fue una adaptación de la biografía de Janet Frame para una miniserie de televisión que se convirtió en la película Angel at my Table.	0.0
580	Stipsits nació en Vienna y pasó su juventud en Stammersdorf, Korneuburg.	Stipsits nació en Viena y pasó su niñez en Stammersdorf, Korneuburg.	1.0
587	Navarro es un partido ubicado al noreste de la Provincia de Buenos Aires en Argentina.	Navarro es un partido del noreste de Argentina en la provincia de Buenos Aires.	0.0
598	Hacia arriba se encuentra el clausurado Michigan Central Railway Bridge que, con su predecesor, el Niagara Cantilever Bridge, competían con el Rapids Bridge Whirlpool por el transporte ferroviario.	Hacia arriba se encuentra el clausurado Michigan Central Railway Bridge, que competía con su predecesor, el Rapids Bridge Whirlpool, con el Niagara Cantilever Bridge por el tráfico ferroviario.	0.0
601	La canción fue escrita y producida para la gala, que fue compuesta por Filippo Andrea Carmeni y Maurizio Molella.	La canción fue escriba y compuesta por la Gala producida por Filippo Andrea Carmeni y Maurizio Molella.	0.0
608	Retzius nació en Estocolmo, era hijo del anatomista Anders Jahan Retzius (y nieto del naturalista y químico Anders Retzius).	Retzius nació en Estocolmo, hijo del anatomista Anders Retzius (y nieto del naturalista y químico Anders Jahan Retzius).	0.0
612	En el censo de 2011, 78,8 % de los habitantes eran rumanos, el 17 % romanos, el 2,7 % húngaros y el 1,4 % alemanes.	En el censo del 2011, el 78.8% de los habitantes eran de Roma, el 17% húngaros, el 2.7% rumanos y el 1.4% alemanes.	0.0
613	El museo está ubicado de forma central en Jiangbeizui CBD, cerca de la confluencia del río Jialing y el río Yangtze.	El museo está ubicado en el centro en Jiangbeizui CBD, cerca de la convergencia del río Jialing y el río Yangtze.	1.0
620	Robbins nació en Coventry el 21 de septiembre de 1933, con su gemelo David, los niños octavo y noveno de los doce de Charles y Jessamine Robbins.	David nació el 21 de septiembre de 1933 en Coventry con su padre gemelo Charles y Jessamine Robbins, octavo y noveno hijo entre los doce hijos de los Robbin.	0.0
621	El batallón es mantenido por Queen 's York Rangers (1er Regimiento Estadounidense) (RCAC).	El batallón fue continuado por The Queen 's York Rangers (RCAC) (1er Regimiento Americano).	1.0
624	Katz nació en 1947 en Suecia y se mudó a Nueva York cuando tenía un año.	Katz nació en la Ciudad de Nueva York en 1947 y se mudó a Suecia cuando tenía 1 año.	0.0
626	La imagen de la página es una imagen de dos dimensiones en oposición a la antes emitida en 3D.	La imagen del costado es una imagen de dos dimensiones en comparación con el 3D proporcionado previamente.	1.0
627	"La luz ""detenida"" en el contexto del medio EIT, hace referencia a la transferencia ""cuántica"" de fotones al sistema coherente y viceversa."	"La luz ""detenida"" hace referencia en el contexto de un medio de EIT a la transferencia de ""cantidad"" de fotones en el sistema coherente y el retorno."	1.0
631	El promedio anterior es más importante para los valores altos de la fórmula_2.	Para valores elevados de la Fórmula 2, el promedio actual es más importante.	0.0
634	Entre las mujeres prominentes de Suriname están Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod y Ruth Wijdenbosch.	Junto con las mujeres más importantes de Surinam son Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod y Ruth Wijdenbosch.	1.0
636	En 1924, fue un orador invitado para la ICM en Toronto, en Oslo en 1932 y en 1936 en Zúrich.	En 1924, fue invitado como orador del ICM en Toronto, en 1932 en Zúrich y en Oslo en 1936.	0.0
640	"El BBC World Service también transmite una versión llamada ""Animal, Vegetal and Mineral"", presentada por Michael Flanders y un panel que incluye a Terry Wogan."	"El Servicio Mundial de la BBC también exhibió una versión llamada ""Animal, Vegetal y Mineral"", presidido por Michael Flanders, con un panel con Terry Wogan."	1.0
646	El hermano más pequeño de Thompson, Julia, nació en 1863 en Charles Martin Hall, condado de Geauga, Ohio.	El hermano más pequeño de Julia, Charles Martin Hall nació en Thompson, condado de Geauga, Ohio, en 1863.	0.0
650	El río Horezu es un afluente del río Ponoru en Rumania.	El río Ponoru es un afluente de Horezu en Rumania.	0.0
654	"En 2002, la canción fue publicada por el productor británico Vincent Stormfield y cubierta por Independiente como ""Sweet Harmony 02""."	"En 2002, el productor británico Vincent Stormfield hizo una versión de la canción y la lanzó como ""Sweet Harmony '02"" por Independiente."	0.0
655	David nació el 21 de setiembre de 1933 en Coventry con su hermano mellizo, su padre Charles y Jessamine Robbins, el octavo y noveno hijo de doce hijos de la familia Robbins.	Robbins nació el 21 de setiembre de 1933 en Coventry, y tenía un mellizo David, que eran los hijos número ocho y nueve de los doce hijos de Charles y Jessamine Robbins.	0.0
661	El regimiento partió de Boston en octubre de 1777 para unirse al ejército principal del General George Washington fuera de Filadelfia.	El régimen abandonó Filadelfia en octubre de 1777 para unirse al ejército principal del general George Washington fuera de Boston.	0.0
662	El compuesto fue desarrollado por el Dr. Patrick Page y su equipo y fue patentado por Genkyotex en 2007.	El compuesto fue patentado por el Dr. Patrick Page y su equipo y fue inventado por Genkyotex en 2007.	0.0
663	El ``caso'' se utilizó por última vez en 1949 en Alemania Oriental, en 1966 en Alemania Occidental.	Fallbeil se utilizó por última vez en Alemania Occidental en 1949 y en 1966 en Alemania Oriental.	0.0
676	Ringo Sheena es el líder del Cuartero Saito Neko y es conocido por sus muchas colaboraciones con el músico Saito.	Saito es el director del Saito Neko Quartet y es conocido por sus numerosas colaboraciones con el músico Ringo Sheena.	0.0
678	Abu Halifa o Abu Hulayfah o Abu Huleifa o Abu Haleifah es una ciudad pequeña en el distrito Abu Halifa de la gobernación de Al Ahmadi al sur de Kuwait.	Abu Halifa o Abu Hulayfah o Abu Huleifa o Abu Haleifah es un pueblo pequeño en la gobernación de Kuwait de Al Ahmadi en el sur del distrito Abu Halifa.	0.0
683	Su padre fue el hijo ilegitimo de Anne Tothby, un miembro del parlamento de Lincolnshire y William Skipwith.	Su padre fue el hijo ilegítimo de Anne Tothby, un miembro del Parlamento de Lincolnshire, y William Skipwith.	1.0
687	Entre ellos se encuentran Marie Teresa Rios, compositora de boleros, Julita Ross, autora, y Sylvia Rexach, cantante.	Entre ellos se encuentran Sylvia Rexach, compositora de boleros, Marie Teresa Rios, autora y Julita Ross, cantante.	0.0
688	Lo sobrevivieron su mujer, Carol Ober, su hija Viola y cuatro nietos.	Fue sobrevivido por su esposa Carol Ober, su hija Viola y cuatro nietos.	1.0
689	Volvería a la estación al oeste de Tecumseh esa noche y luego andaría en otro caballo hasta Violet Springs antes de que los vecinos sospechen.	Viajaría a la estación esa noche, ubicada al oeste de Tecumseh y regresaría a Violet Springs con otro caballo antes de que sus vecinos pudieran sospechar.	0.0
690	La agencia tiene sede en París, Francia, y su oficina de Operaciones al exterior en Arlington, Virginia.	La agencia tiene su sede en Arlington, Virginia y su Oficina de Operaciones Internacionales en París, Francia.	0.0
696	En 1964, la diócesis cambió su nombre como civil titular del rango (episcopal) más bajo.	En 1964, la diócesis fue restaurada nominalmente como sede episcopal del rango más bajo (titular).	0.0
699	Su trabajo posterior en agricultura se desarrolló principalmente en Lincolnshire, pero también sugirió la construcción de diversos diques en Norfolk, que se llevaron a cabo con éxito.	Su trabajo futuro en agricultura fue principalmente en Norfolk, pero también propuso muchos terraplenes en Lincolnshire, que se realizaron con éxito.	0.0
